,matchId,teamAId,teamBId,kefsA,kefsB
7446,2331069,4869,5995,1.59,2.3
7447,2331070,6667,5005,1.18,4.77
7448,2331071,5752,5310,1.63,2.24
7449,2331204,9679,8504,3.03,1.32
7450,2330968,5579,8504,5.69,1.11
7451,2331213,9747,9870,1.34,2.88
7452,2331072,4869,8120,1.57,2.25
7453,2331221,6651,9085,1.39,2.81
7454,2331222,4688,4602,2.34,1.55
7455,2331223,9754,9481,3.98,1.22
7456,2331224,4949,9855,3.59,1.25
7457,2331073,4411,9565,2.07,1.72
7458,2331249,9855,9481,1.65,2.34
7459,2331225,7898,5579,1.13,5.76
7460,2331074,6667,5752,1.58,2.27
7461,2331226,9862,9679,1.27,3.51
7462,2331229,7801,9176,1.13,5.25
7463,2331230,9785,7504,1.36,2.97
7464,2331231,9003,8719,1.73,2.02
7465,2331232,9229,9873,1.25,3.6
7466,2331264,9875,9717,1.61,2.17
7467,2331233,9853,9843,2.95,1.37
7468,2331236,9340,9852,2.38,1.52
7469,2331276,9717,9874,1.48,2.48
7470,2331277,9876,9875,2.41,1.5
7471,2331205,6010,8668,1.97,1.77
7472,2331215,9800,9807,2.88,1.37
7473,2331214,7970,5680,2.48,1.49
7474,2331202,9855,9481,1.68,2.11
7475,2331255,9183,7898,1.3,3.26
7476,2331201,8481,4674,1.15,4.84
7477,2331251,4688,9788,1.41,2.75
7478,2331253,9862,6762,1.53,2.38
7479,2331252,7020,7718,1.93,1.83
7480,2331256,9183,9481,1.32,2.89
7481,2331254,9838,8504,5.11,1.15
7482,2331192,8574,9013,1.09,6.28
7483,2331235,9842,9533,1.1,5.73
7484,2331193,9455,9858,1.03,9.0
7485,2331239,8297,4643,1.28,3.4
7486,2331281,7504,9852,1.16,4.54
7487,2331287,8085,9074,1.43,2.65
7488,2331290,9074,8084,2.18,1.63
7489,2331240,8038,8084,1.2,4.12
7490,2331241,9379,9717,1.35,2.96
7491,2331285,9857,9843,2.54,1.47
7492,2331286,9784,9176,2.63,1.44
7493,2331282,8120,8846,1.17,4.51
7494,2331200,8513,4914,1.58,2.27
7495,2331118,7681,4501,2.59,1.46
7496,2331283,7865,9722,3.44,1.28
7497,2331157,9183,8846,1.3,3.3
7498,2331258,7718,8135,2.64,1.44
7499,2331203,8637,8068,1.54,2.34
7500,2331259,9085,4688,2.09,1.68
7501,2331260,8481,5378,1.32,3.19
7502,2331261,5378,9855,1.94,1.8
7503,2331262,9085,9393,1.6,2.23
7504,2331263,7681,8481,5.04,1.15
7505,2331284,9183,8513,1.7,2.1
7506,2331288,7982,8120,10.8,1.03
7507,2331289,9679,5579,1.43,2.77
7508,2331291,7653,8574,1.6,2.24
7509,2331293,9229,9176,6.21,1.09
7510,2331294,9379,8857,1.16,4.82
7511,2331295,9520,9850,3.43,1.3
7512,2331296,9878,9873,3.84,1.23
7513,2331242,8297,8038,1.15,4.83
7514,2331183,6978,4643,1.76,1.98
7515,2331311,7504,9857,1.2,4.23
7516,2331324,9176,9873,1.18,3.95
7517,2331216,5293,9821,1.04,8.18
7518,2331297,8536,7972,1.15,4.75
7519,2331298,9800,6161,4.26,1.2
7520,2331300,9807,9821,1.24,3.76
7521,2331303,9727,9750,1.35,2.96
7522,2331299,9750,8536,8.07,1.05
7523,2331301,5293,9848,2.04,1.72
7524,2331312,9183,8120,2.79,1.4
7525,2331257,4501,8637,3.21,1.31
7526,2331265,4501,7718,2.6,1.46
7527,2331266,8135,9855,1.59,2.26
7528,2331095,8068,8481,2.85,1.39
7529,2331267,4688,5378,1.85,1.89
7530,2331313,7898,8120,4.7,1.16
7531,2331268,5378,9393,1.65,2.15
7532,2331315,8135,7615,1.08,6.38
7533,2331316,4914,9679,1.11,5.53
7534,2331314,7898,9481,2.31,1.56
7535,2331317,7187,7982,1.32,3.38
7536,2331320,8135,9862,1.48,2.53
7537,2331321,9817,9085,3.86,1.23
7538,2331322,9879,4602,5.46,1.12
7539,2331323,9722,7175,2.36,1.55
7540,2331292,8902,9455,1.61,2.15
7541,2331328,5479,6978,2.23,1.63
7542,2331336,9074,8038,5.28,1.09
7543,2331327,8085,9379,1.48,2.52
7544,2331184,9176,4643,2.33,1.54
7545,2331023,5293,9848,1.68,2.11
7546,2331024,6010,5680,1.49,3.98
7547,2331025,8536,9484,2.15,1.64
7548,2331278,6161,5680,2.93,1.37
7549,2331217,7640,7670,1.39,2.83
7550,2331218,9827,9871,1.45,2.64
7551,2331304,9727,9866,9.74,1.03
7552,2331207,7972,9484,4.75,1.15
7553,2331219,6242,7478,1.58,2.26
7554,2331220,9263,9646,1.09,6.84
7555,2331318,8120,9855,1.32,3.13
7556,2331343,9827,7640,2.32,1.54
7557,2331344,9871,7670,1.54,2.33
7558,2331346,7478,9646,1.6,2.2
7559,2331075,4608,6667,1.62,2.3
7560,2331269,8135,4501,1.4,2.8
7561,2331270,4688,9393,1.46,2.58
7562,2331271,8481,4674,1.18,4.47
7563,2331332,8135,5579,1.06,7.7
7564,2331272,8637,9393,1.3,3.44
7565,2331333,7187,9862,4.7,1.16
7566,2331334,8135,9085,1.23,3.8
7567,2331335,4602,7175,3.43,1.28
7568,2331076,5973,4869,1.45,3.58
7569,2331348,6242,7478,1.53,2.39
7570,2331110,6978,9784,1.3,3.27
7571,2331329,9566,4643,1.85,1.88
7572,2331330,9799,8038,1.5,2.47
7573,2331355,9784,8038,2.36,1.54
7574,2331339,8504,7669,1.49,2.49
7575,2331340,8248,7666,1.4,2.77
7576,2331351,9827,6242,1.62,2.21
7577,2331356,8248,8504,2.65,1.44
7578,2331357,7666,7669,2.77,1.4
7579,2331319,9855,9722,1.75,2.0
7580,2331350,9263,7640,1.66,2.12
7581,2331358,8504,7669,1.26,3.49
7582,2331077,9215,6211,1.63,2.21
7583,2331341,7681,8572,1.37,2.92
7584,2331342,7865,7461,1.42,2.68
7585,2331369,7681,7865,2.09,1.65
7586,2331368,8572,7461,2.35,1.52
7587,2331352,6419,6417,1.57,2.26
7588,2331078,6665,4411,1.16,5.19
7589,2331354,7187,7615,1.69,2.08
7590,2331353,6418,6420,1.38,2.8
7591,2331370,8572,7865,3.19,1.29
7592,2331375,6417,6418,2.27,1.56
7593,2331326,7504,9533,1.6,2.23
7594,2331331,8297,9566,1.18,4.38
7595,2331371,7461,8504,2.13,1.65
7596,2331360,6242,7640,2.02,1.72
7597,2331361,9827,9263,1.63,2.16
7598,2331372,8248,8572,1.36,2.93
7599,2331362,8513,9085,1.21,4.01
7600,2331079,4608,4869,1.45,2.63
7601,2331080,9215,6665,3.49,1.28
7602,2331385,8504,8248,1.74,1.99
7603,2331141,7653,6799,1.16,4.71
7604,2331142,8574,9842,1.21,3.94
7605,2331389,7983,9880,1.09,5.94
7606,2331386,8513,7898,1.16,4.8
7607,2331363,7898,9722,3.26,1.31
7608,2331364,9183,9722,1.51,2.43
7609,2331081,4869,6665,4.16,1.22
7610,2331374,9812,9679,1.25,3.64
7611,2331388,9085,8481,3.83,1.23
7612,2331435,9842,7653,2.75,1.41
7613,2331243,6947,6978,1.94,1.79
7614,2331185,4643,8085,1.34,3.01
7615,2331244,6978,8038,1.23,3.85
7616,2331447,9074,9784,3.0,1.35
7617,2331337,9727,8668,9.34,1.04
7618,2331302,7970,8668,8.97,1.04
7619,2331338,9881,5680,3.1,1.33
7620,2331376,7983,8668,4.2,1.19
7621,2331365,9855,7865,1.29,3.37
7622,2331129,4688,8481,3.34,1.3
7623,2331366,9722,8846,1.18,4.49
7624,2330920,9855,8481,2.63,1.48
7625,2331443,9085,8637,3.08,1.34
7626,2331442,8504,9812,2.27,1.58
7627,2331444,4674,7718,3.18,1.32
7628,2330498,8068,7020,2.22,1.59
7629,2330967,7982,9838,1.68,2.29
7630,2331367,9855,9183,2.22,1.61
7631,2331445,9565,8481,1.6,2.25
7632,2331440,7865,7674,1.36,2.98
7633,2331437,9803,9418,2.17,1.63
7634,2331491,6290,6978,1.58,2.27
7635,2331448,6978,8297,3.69,1.24
7636,2331245,4643,9799,2.0,1.75
7637,2331449,9074,9379,2.76,1.41
7638,2331377,5680,9727,1.1,6.12
7639,2331463,9750,7970,2.35,1.54
7640,2331492,8120,9183,1.78,1.97
7641,2331479,8515,4501,5.07,1.14
7642,2331457,4869,4688,1.4,2.81
7643,2331458,9085,8068,2.19,1.64
7644,2331480,8716,9679,1.37,2.93
7645,2331359,7020,8481,3.86,1.23
7646,2331481,7461,7234,1.58,2.28
7647,2331477,8513,9722,1.49,2.47
7648,2331469,8068,7969,1.28,3.47
7649,2331470,8120,4688,1.47,2.56
7650,2331471,7020,8637,2.56,1.47
7651,2331472,9183,7718,1.59,2.27
7652,2331478,4914,8504,1.32,3.11
7653,2331460,9812,9788,1.52,2.41
7654,2331461,8481,4501,1.17,4.53
7655,2331473,9565,9085,1.13,5.3
7656,2331482,9883,8572,2.4,1.59
7657,2331474,7175,8513,2.28,1.55
7658,2331475,8135,9481,1.28,3.42
7659,2331476,8481,8846,1.12,5.75
7660,2331438,9684,4773,2.54,1.47
7661,2331483,8038,9784,1.91,1.82
7662,2331484,8297,8085,1.1,6.21
7663,2331485,6619,9523,1.12,5.46
7664,2331486,4643,9379,1.28,3.44
7665,2331439,8574,9455,2.54,1.46
7666,2331450,8297,8084,1.08,6.78
7667,2331487,6947,9176,2.08,1.68
7668,2331488,9003,9785,6.06,1.11
7669,2331489,9799,9849,1.18,4.52
7670,2331490,6978,5479,1.19,4.45
7671,2331182,6290,4643,1.56,2.4
7672,2331378,9821,8008,9.9,1.03
7673,2331465,9484,5293,1.56,2.3
7674,2331446,5293,7972,1.41,2.72
7675,2331466,6010,9800,1.02,10.55
7676,2331508,8513,9183,1.44,2.66
7677,2331506,8515,9679,1.64,2.16
7678,2331507,7234,9883,1.44,2.65
7679,2331510,4501,8068,2.31,1.56
7680,2331511,9788,9855,2.83,1.39
7681,2331503,9862,8504,1.29,3.35
7682,2331509,4869,9812,1.15,4.67
7683,2331512,4674,9788,1.92,1.83
7684,2331513,8120,9565,2.41,1.52
7685,2331514,9085,4688,1.8,1.95
7686,2331515,8481,8513,1.45,2.63
7687,2331517,7175,9481,1.3,3.37
7688,2331518,8135,7718,1.61,2.26
7689,2331519,9183,8846,1.26,3.65
7690,2331520,8068,8637,2.41,1.53
7691,2331521,7020,7969,1.47,2.56
7692,2331522,9684,9455,4.0,1.21
7693,2331557,8135,8068,1.46,2.56
7694,2331559,9085,9183,2.48,1.49
7695,2331524,8038,6619,4.07,1.2
7696,2331525,9799,6978,1.57,2.3
7697,2331526,4643,9785,1.34,3.1
7698,2331527,8297,6947,1.26,3.46
7699,2331528,9523,9784,1.35,3.03
7700,2331529,5479,9849,1.31,3.24
7701,2331530,9003,9379,3.58,1.26
7702,2331531,9176,8085,1.37,2.92
7703,2331560,6290,8084,1.34,3.01
7704,2331452,9523,8084,1.44,2.65
7705,2331567,8038,9176,2.04,1.72
7706,2331568,6947,9784,1.35,2.99
7707,2331569,4643,6619,3.67,1.25
7708,2331570,6978,8297,3.23,1.31
7709,2331571,9799,9379,1.09,6.02
7710,2331572,9785,5479,2.21,1.62
7711,2331573,9523,9849,1.45,2.56
7712,2331574,8085,9003,1.23,3.56
7713,2331306,9484,6010,3.12,1.33
7714,2331381,8008,9727,1.02,10.43
7715,2331493,9747,6010,6.25,1.09
7716,2331541,9234,7348,2.1,1.6
7717,2331307,7983,9747,1.24,3.73
7718,2331382,9800,8536,5.85,1.1
7719,2331467,6010,9750,1.05,8.53
7720,2331308,5680,5293,3.13,1.33
7721,2331383,8008,9800,1.03,10.94
7722,2331468,7972,7970,1.53,2.36
7723,2331537,7024,8840,1.11,5.71
7724,2331538,8607,9105,1.94,1.79
7725,2331380,8008,6010,1.55,2.35
7726,2331384,8536,7983,1.45,2.61
7727,2331536,9869,9884,1.36,2.77
7728,2331539,9451,9100,3.74,1.24
7729,2331548,4688,8135,2.41,1.52
7730,2331549,9565,7718,1.38,2.84
7731,2331550,4501,9812,1.51,2.45
7732,2331545,4914,9862,1.74,2.03
7733,2331561,8120,8637,1.42,2.72
7734,2331562,8068,9565,3.36,1.29
7735,2331563,9481,4688,2.22,1.61
7736,2331564,8513,7969,1.32,3.19
7737,2331565,8846,7175,2.78,1.41
7738,2331566,7718,9085,1.82,1.93
7739,2331250,7681,5378,2.54,1.48
7740,2331546,9812,7187,1.23,3.87
7741,2331551,9393,9855,3.08,1.34
7742,2331547,5273,9862,5.87,1.1
7743,2331505,8902,9418,1.07,6.91
7744,2331575,8297,9785,1.08,7.05
7745,2331576,4643,6947,2.29,1.57
7746,2331577,9799,8038,1.24,3.74
7747,2331578,5479,8085,1.68,2.1
7748,2331579,9176,9849,1.3,3.32
7749,2331580,9379,9784,3.04,1.35
7750,2331608,8068,7175,1.84,1.9
7751,2331609,8513,7718,1.38,3.25
7752,2331523,4773,8574,1.58,2.27
7753,2331540,9722,8120,2.3,1.58
7754,2331603,4688,9812,1.41,2.77
7755,2331604,4914,7615,1.09,6.01
7756,2331600,6419,6420,1.36,2.88
7757,2331601,6418,6420,1.31,3.06
7758,2331602,6417,6418,1.82,1.92
7759,2331627,6947,9849,1.17,4.44
7760,2331454,8297,6290,1.42,2.71
7761,2331641,6290,9176,1.48,2.51
7762,2331622,7504,9882,1.04,8.47
7763,2331623,7789,9533,7.67,1.05
7764,2331643,8297,9176,1.18,4.36
7765,2331533,8008,9881,1.05,8.38
7766,2331628,8404,9887,2.68,1.44
7767,2331629,9886,9490,2.56,1.46
7768,2331677,9887,9490,1.67,2.49
7769,2331642,8135,9679,1.09,7.0
7770,2330527,4688,7020,1.52,2.52
7771,2331680,7106,9392,1.05,7.7
7772,2331681,9566,7726,3.04,1.34
7773,2331682,6619,9176,1.26,3.54
7774,2331683,6947,9842,1.1,5.21
7775,2331652,7504,9533,1.72,2.04
7776,2331691,6619,6947,1.38,2.78
7777,2331693,7106,7726,2.56,1.44
7778,2331625,8038,8085,1.18,4.42
7779,2331626,9785,9784,2.46,1.5
7780,2331696,7504,9533,1.23,3.85
7781,2331391,9412,6978,15.94,2.59
7782,2331396,8481,8211,1.13,9.44
7783,2331397,4643,6615,7.28,1.91
7784,2331402,9215,8068,1.26,6.46
7785,2331405,6799,9032,1.51,4.82
7786,2330296,8668,8008,2.85,1.41
7787,2331393,5995,6978,1.39,5.19
7788,2331456,8211,6615,13.64,3.52
7789,2331582,7970,9821,1.28,3.39
7790,2331462,9484,8008,6.57,1.08
7791,2331398,8481,4643,1.5,4.33
7792,2331407,6799,7581,3.37,1.92
7793,2331534,9821,8008,10.06,1.02
7794,2331395,5995,9412,1.03,17.86
7795,2331401,4643,8211,1.7,4.23
7796,2330914,9565,9788,1.19,4.37
7797,2331410,7581,9032,1.45,5.03
7798,2331633,7533,8120,1.69,2.12
7799,2331639,6665,4674,1.02,12.49
7800,2331686,4869,9788,1.2,4.14
7801,2331688,7020,4501,1.72,2.06
7802,2331687,4869,8135,1.57,2.31
7803,2331689,7020,9855,2.76,1.41
7804,2331690,7020,9085,2.38,1.54
7805,2331631,4411,8135,1.51,2.47
7806,2331632,6667,5378,1.15,5.01
7807,2331634,5973,7157,1.09,6.73
7808,2331635,6290,6619,2.48,1.51
7809,2331636,5005,7106,1.65,2.17
7810,2331637,6673,9566,1.09,6.69
7811,2331645,8297,9784,1.1,5.97
7812,2331646,9176,9379,1.38,2.88
7813,2331411,6586,9877,4.79,1.95
7814,2331418,9455,9872,2.21,2.79
7815,2331419,5138,9833,1.83,3.21
7816,2331415,8513,7718,1.84,3.34
7817,2331424,7092,7324,1.31,6.77
7818,2331425,5144,5257,1.22,11.4
7819,2331430,8848,6010,5.54,1.89
7820,2331700,8008,9747,1.04,9.54
7821,2331414,4991,8513,1.82,3.41
7822,2331420,9455,5138,4.94,1.83
7823,2331421,9872,9833,2.86,2.15
7824,2331535,8008,6161,1.03,10.42
7825,2331714,8536,9484,1.91,1.83
7826,2331715,9727,5293,4.1,1.2
7827,2331701,8668,9880,1.06,7.59
7828,2331426,7092,5144,5.74,1.97
7829,2331427,7324,5257,2.88,2.42
7830,2331431,8848,6586,2.21,3.03
7831,2331432,9877,6010,10.9,1.92
7832,2331455,9182,8135,7.35,1.07
7833,2331422,9455,9833,2.51,2.32
7834,2331423,5138,9872,1.62,3.97
7835,2331428,7092,5257,1.99,3.38
7836,2331703,5378,7020,1.68,2.1
7837,2331704,4501,4688,2.54,1.48
7838,2331429,5144,7324,1.31,7.48
7839,2331433,6586,6010,11.48,1.99
7840,2331434,8848,9877,1.75,4.41
7841,2331705,9393,9788,1.77,1.95
7842,2331606,4674,7020,2.43,1.52
7843,2331706,9085,4869,3.35,1.3
7844,2331708,4501,9565,4.04,1.21
7845,2331730,9698,4949,1.54,2.29
7846,2331731,8637,9754,1.08,5.76
7847,2331709,9565,9812,1.12,5.45
7848,2331702,9862,5579,1.12,6.79
7849,2331710,9393,7020,2.46,1.51
7850,2331711,6665,8120,1.09,7.08
7851,2331712,4501,9788,1.49,2.55
7852,2331732,4869,9855,1.23,3.75
7853,2331733,8637,4949,1.13,4.62
7854,2331728,7157,6290,1.4,2.86
7855,2331647,8297,6947,1.24,3.55
7856,2331720,5479,9784,2.09,1.68
7857,2331451,9379,8297,7.46,1.07
7858,2331610,9646,8976,3.47,1.49
7859,2331611,6242,9871,1.23,4.42
7860,2331658,8848,6615,5.92,1.11
7861,2331659,8481,6978,1.25,3.78
7862,2331612,9822,8565,1.84,2.04
7863,2331613,9752,9823,1.08,6.97
7864,2331660,5144,8068,3.65,1.25
7865,2331657,5138,4991,3.74,1.25
7866,2331716,5680,9870,1.22,3.92
7867,2331614,9646,6242,5.85,1.39
7868,2331615,8976,9871,2.57,1.65
7869,2331581,9881,7972,1.7,2.07
7870,2331661,8513,6799,1.03,9.64
7871,2331662,9215,6586,1.01,12.38
7872,2331717,8833,9484,4.89,1.15
7873,2331616,9822,9752,1.55,2.56
7874,2331617,8565,9823,1.07,7.22
7875,2331757,8008,7983,1.3,3.3
7876,2331664,5995,9872,1.09,6.37
7877,2331618,9646,9871,4.09,1.47
7878,2331619,6242,8976,1.12,5.48
7879,2331621,9752,8565,5.18,1.35
7880,2331115,8135,8637,1.39,2.85
7881,2331735,9565,4688,1.39,2.83
7882,2331736,7681,9393,1.8,1.93
7883,2331737,4869,4501,1.22,3.95
7884,2331349,5378,9085,1.84,1.9
7885,2331738,7020,9565,2.57,1.47
7886,2331739,4674,4688,3.48,1.29
7887,2331740,8637,9565,2.72,1.43
7888,2331741,7020,9812,1.27,3.56
7889,2331742,4869,5378,1.27,3.59
7890,2331743,7681,9855,2.49,1.5
7891,2331744,4869,7020,1.41,2.76
7892,2331713,4411,6667,1.89,1.87
7893,2331729,5005,6673,3.36,1.3
7894,2331665,6615,4991,2.54,1.47
7895,2331673,6242,8565,1.5,2.41
7896,2331494,9747,5680,2.08,1.69
7897,2331666,8481,8068,1.46,2.62
7898,2331499,7983,5680,1.4,2.73
7899,2331496,8536,5293,1.85,1.88
7900,2331697,8008,7972,1.04,9.39
7901,2331698,8668,6161,1.04,8.83
7902,2331674,9822,9646,1.1,5.53
7903,2331699,5680,7983,2.86,1.38
7904,2331497,5293,9484,2.65,1.44
7905,2331667,8513,9215,5.5,1.13
7906,2331758,5680,8008,9.04,1.04
7907,2331668,7581,5995,11.56,1.02
7908,2331759,9565,4688,1.19,4.45
7909,2331123,8135,9085,1.3,3.32
7910,2331745,7681,9085,2.47,1.5
7911,2331746,9855,8637,2.18,1.64
7912,2331310,4869,7681,1.2,4.14
7913,2331747,9393,9565,5.05,1.14
7914,2331748,9788,8637,3.28,1.3
7915,2331543,8504,4602,2.29,1.57
7916,2331749,4674,9565,5.53,1.12
7917,2331754,6665,4411,1.15,5.18
7918,2331762,7157,5005,1.82,1.95
7919,2331725,6290,6947,1.79,1.95
7920,2331649,8297,9799,1.26,3.55
7921,2331724,5479,8085,1.61,2.21
7922,2331760,9523,9379,1.71,2.04
7923,2331109,9523,8038,2.87,1.39
7924,2331726,9379,9566,2.78,1.39
7925,2331727,9799,9784,1.32,3.14
7926,2331761,9897,9105,3.97,1.2
7927,2330918,8637,4869,2.54,1.47
7928,2331750,7020,7681,1.33,3.12
7929,2331751,8135,9565,4.03,1.21
7930,2331532,7865,8846,2.26,1.59
7931,2331752,7681,4674,1.45,2.6
7932,2331753,4869,9565,2.41,1.52
7933,2331763,5579,9896,6.35,1.08
7934,2331764,6419,6420,1.78,1.95
7935,2331765,6417,6420,1.58,2.18
7936,2331766,6418,6417,1.53,2.29
7937,2331644,9523,8297,7.15,1.08
7938,2331669,4991,8068,1.31,3.28
7939,2331670,8513,5995,2.13,1.66
7940,2331605,6762,9812,1.61,2.22
7941,2331767,9837,4773,4.18,1.19
7942,2331796,6368,9901,1.72,2.02
7943,2331768,8902,8113,1.76,1.97
7944,2331769,9837,8113,2.57,1.44
7945,2331781,9523,9799,3.44,1.29
7946,2331676,6242,9822,1.51,2.47
7947,2331671,4991,5995,1.96,1.78
7948,2331672,8068,8513,2.88,1.39
7949,2331770,4773,8902,2.65,1.43
7950,2331771,8113,4773,1.33,3.08
7951,2331797,9838,7615,5.29,1.19
7952,2331783,9799,5479,1.32,3.14
7953,2331784,9799,6290,2.17,1.64
7954,2331785,9176,9523,1.29,3.45
7955,2331772,8902,8113,1.43,2.5
7956,2331786,9566,8085,1.38,2.84
7957,2331787,6290,9379,1.23,3.85
7958,2331719,5293,8536,1.59,2.25
7959,2331777,7533,5378,1.34,3.13
7960,2331778,8120,8135,1.47,2.6
7961,2331780,4674,9565,8.8,1.06
7962,2331779,4494,4991,1.43,2.73
7963,2331798,6673,9566,1.04,9.51
7964,2331799,7106,6619,1.76,2.0
7965,2331800,8297,6290,1.24,3.76
7966,2331801,9799,5005,5.19,1.14
7967,2331790,5293,8008,8.3,1.05
7968,2331498,9484,9747,1.11,5.87
7969,2331791,5680,8536,3.22,1.31
7970,2331734,9722,9183,1.79,1.95
7971,2331821,4688,9797,1.16,4.7
7972,2331822,7969,7681,1.57,2.31
7973,2331804,7533,8120,2.26,1.61
7974,2331825,4688,7969,1.36,2.91
7975,2331814,6673,6619,1.24,3.95
7976,2331792,9747,9870,1.48,2.51
7977,2331816,9105,9904,1.07,6.92
7978,2331817,9897,9905,1.26,3.36
7979,2331819,9868,9884,1.29,3.24
7980,2331824,8220,8510,1.11,5.69
7981,2331793,8833,6010,12.25,1.02
7982,2331823,9907,8211,2.7,1.42
7983,2331803,8120,9183,1.44,2.63
7984,2331836,8305,8772,1.59,2.25
7985,2331837,9908,9287,4.67,1.16
7986,2331827,9838,7187,2.22,2.03
7987,2331805,9565,4494,1.72,2.07
7988,2331815,8297,5005,1.73,2.06
7989,2331868,4643,6619,2.46,1.5
7990,2331794,8668,9484,1.08,6.79
7991,2331795,9880,7983,3.99,1.21
7992,2331842,8262,9032,1.41,2.71
7993,2331843,7354,7567,1.19,4.28
7994,2331846,8135,7681,1.2,4.24
7995,2331847,8846,9722,2.83,1.39
7996,2331848,4674,4688,3.43,1.28
7997,2331849,7175,8515,1.11,5.93
7998,2331850,8504,8637,3.67,1.25
7999,2331851,9896,9911,1.15,5.01
8000,2331852,9855,9085,1.62,2.19
8001,2331853,9912,7969,2.02,1.74
8002,2331844,7567,9032,1.26,3.71
8003,2331806,7020,8481,4.24,1.19
8004,2331826,7533,9565,2.43,1.52
8005,2331893,8637,9896,1.57,2.28
8006,2331828,5273,7982,2.15,3.39
8007,2331894,7175,9722,1.28,3.14
8008,2331835,6673,8297,1.39,2.92
8009,2331839,8574,9743,1.11,5.69
8010,2331813,5479,9799,3.38,1.28
8011,2331878,7606,9906,1.05,8.05
8012,2331879,9869,7092,3.61,1.25
8013,2331880,9872,7024,1.4,2.76
8014,2331881,9868,4863,8.88,1.04
8015,2331882,7354,9905,1.04,9.09
8016,2331883,9100,8607,2.82,1.38
8017,2331884,9507,9105,1.33,3.06
8018,2331885,9897,7581,7.19,1.07
8019,2331886,7567,8211,1.76,1.95
8020,2331887,7348,8680,2.0,1.74
8021,2331888,5257,8848,2.4,1.53
8022,2331889,8220,8262,2.03,1.72
8023,2331900,8120,9896,1.28,3.48
8024,2331901,8481,5310,1.47,2.59
8025,2331902,7532,8513,1.6,2.24
8026,2331903,7175,5995,2.49,1.49
8027,2331912,7092,7606,2.25,1.6
8028,2331913,4863,9872,1.26,3.54
8029,2331920,8680,8211,2.77,1.42
8030,2331917,7581,9507,1.4,2.72
8031,2331914,9868,7024,2.82,1.39
8032,2331915,9869,9906,1.63,2.17
8033,2331919,9897,9105,5.75,1.11
8034,2331922,7348,7567,4.57,1.17
8035,2331923,5257,8220,1.55,2.34
8036,2331918,9905,8607,2.93,1.35
8037,2331959,8120,8481,1.78,1.95
8038,2331958,8513,5995,1.75,2.01
8039,2331960,9896,5310,2.65,1.44
8040,2331961,7532,7175,1.61,2.22
8041,2331829,7615,8504,2.54,1.47
8042,2331904,8113,9803,1.07,7.31
8043,2331905,6799,8574,1.65,2.13
8044,2331906,9455,8902,2.19,1.62
8045,2331907,7653,9418,1.33,3.08
8046,2331831,7982,8504,3.24,1.3
8047,2331908,7801,4643,1.36,2.92
8048,2331909,5991,7106,2.22,1.61
8049,2331910,5005,6978,1.26,3.53
8050,2331911,6290,8297,3.32,1.3
8051,2331965,9455,7653,2.12,1.66
8052,2331967,8574,8113,2.3,1.6
8053,2331583,6667,4411,1.98,3.48
8054,2331584,9215,4869,1.67,4.42
8055,2331585,6665,5973,1.39,4.73
8056,2331840,9418,9686,1.72,2.03
8057,2331972,8902,9418,1.09,6.49
8058,2331586,6665,4869,1.25,6.08
8059,2331587,6667,9215,2.5,3.25
8060,2331588,4411,5973,2.74,3.32
8061,2331841,9909,9837,4.83,1.14
8062,2331969,4643,7106,2.28,1.58
8063,2331971,9803,6799,2.98,1.36
8064,2331970,7801,5991,1.5,2.45
8065,2331974,6978,6290,2.14,1.65
8066,2331924,8262,7567,3.75,1.23
8067,2331925,8211,5257,1.36,2.94
8068,2331930,7581,8607,1.19,4.08
8069,2331931,9100,9105,2.51,1.47
8070,2331936,9872,9869,1.07,7.17
8071,2331937,7092,7024,1.55,2.33
8072,2331962,6762,9918,1.21,3.96
8073,2331788,7026,8930,1.34,3.04
8074,2331789,9899,9900,2.12,1.65
8075,2331898,9722,8248,1.37,2.91
8076,2331899,8572,4602,2.72,1.41
8077,2331926,8680,8848,1.52,2.4
8078,2331932,7354,9507,1.26,3.54
8079,2331938,7606,4863,2.01,1.74
8080,2331966,5995,5310,1.27,3.46
8081,2331968,8481,7532,1.94,1.8
8082,2331963,9863,9491,1.43,2.64
8083,2331896,4501,9698,1.33,3.08
8084,2331897,9862,7898,1.43,2.66
8085,2331933,7581,9100,1.23,3.78
8086,2331939,9872,7092,1.38,2.88
8087,2331988,9722,4602,1.37,2.9
8088,2331927,7567,5257,1.33,3.07
8089,2331964,8120,8513,1.92,1.78
8090,2331977,8930,9899,1.45,2.54
8091,2331992,6762,9863,1.21,3.91
8092,2331989,8572,8248,2.29,1.57
8093,2331995,7898,9698,1.35,3.05
8094,2331589,4869,4411,1.67,3.9
8095,2331590,5973,6667,1.46,4.61
8096,2331591,6665,9215,1.3,5.85
8097,2331990,5995,8481,1.81,1.93
8098,2331993,9918,9491,1.73,1.99
8099,2331986,9455,9803,1.32,3.19
8100,2331987,8574,8902,2.93,1.36
8101,2331592,9215,5973,2.88,4.27
8102,2331593,4869,6667,1.58,4.71
8103,2331594,6665,4411,1.18,7.67
8104,2331996,4501,7898,1.82,1.92
8105,2331997,4602,8572,1.43,2.67
8106,2331595,4869,5973,2.71,3.22
8107,2331596,9215,4411,1.76,3.62
8108,2331597,6665,6667,1.24,5.91
8109,2331983,5005,5991,1.53,2.39
8110,2331984,4643,6290,2.16,1.65
